hgnc_id	symbol	ensembl_gene_id	% identical aa >0	% identical aa >10	% identical aa >20	% identical aa >30	% identical aa >40	% identical aa >50
HGNC:7135	AFF1	ENSG00000172493	3	3	3	3	0	0
HGNC:3776	AFF2	ENSG00000155966	3	3	3	2	0	0
HGNC:6473	AFF3	ENSG00000144218	3	3	3	3	0	0
HGNC:17869	AFF4	ENSG00000072364	3	3	3	3	0	0
HGNC:16411	AFG1L	ENSG00000135537	0	0	0	0	0	0
HGNC:315	AFG3L2	ENSG00000141385	2	2	2	1	0	0
HGNC:316	AFM	ENSG00000079557	3	3	2	2	0	0
HGNC:20910	AFMID	ENSG00000183077	5	5	0	0	0	0
HGNC:317	AFP	ENSG00000081051	3	3	2	2	1	0
HGNC:25951	AFTPH	ENSG00000119844	1	0	0	0	0	0
HGNC:318	AGA	ENSG00000038002	2	2	2	0	0	0
HGNC:16922	AGAP1	ENSG00000157985	28	15	6	6	6	5
HGNC:16921	AGAP2	ENSG00000135439	28	15	6	2	0	0
HGNC:16923	AGAP3	ENSG00000133612	28	15	6	6	2	1
HGNC:23459	AGAP4	ENSG00000188234	28	15	6	6	6	4
HGNC:23467	AGAP5	ENSG00000172650	28	15	6	6	6	4
HGNC:23466	AGAP6	ENSG00000204149	28	15	6	6	6	4
HGNC:23463	AGAP9	ENSG00000204172	28	15	6	6	5	4
HGNC:26504	AGBL1	ENSG00000273540	5	5	1	1	1	0
HGNC:26296	AGBL2	ENSG00000165923	5	5	4	1	1	0
HGNC:27981	AGBL3	ENSG00000146856	5	5	3	1	1	0
HGNC:25892	AGBL4	ENSG00000186094	5	5	5	4	0	0
HGNC:26147	AGBL5	ENSG00000084693	5	5	1	0	0	0
HGNC:320	AGER	ENSG00000204305	3	3	3	0	0	0
HGNC:5175	AGFG1	ENSG00000173744	28	9	1	1	0	0
HGNC:5177	AGFG2	ENSG00000106351	28	15	1	1	1	0
HGNC:24684	AGGF1	ENSG00000164252	0	0	0	0	0	0
HGNC:21869	AGK	ENSG00000006530	4	4	1	0	0	0
HGNC:321	AGL	ENSG00000162688	0	0	0	0	0	0
HGNC:18407	AGMAT	ENSG00000116771	2	2	2	0	0	0
HGNC:33784	AGMO	ENSG00000187546	0	0	0	0	0	0
HGNC:3262	AGO1	ENSG00000092847	3	3	3	3	3	3
HGNC:3263	AGO2	ENSG00000123908	3	3	3	3	3	3
HGNC:18421	AGO3	ENSG00000126070	3	3	3	3	3	3
HGNC:18424	AGO4	ENSG00000134698	3	3	3	3	3	3
HGNC:324	AGPAT1	ENSG00000204310	1	1	1	1	1	0
HGNC:325	AGPAT2	ENSG00000169692	1	1	1	1	1	0
HGNC:326	AGPAT3	ENSG00000160216	4	4	3	1	1	1
HGNC:20885	AGPAT4	ENSG00000026652	4	4	3	1	1	1
HGNC:20886	AGPAT5	ENSG00000155189	4	4	4	0	0	0
HGNC:327	AGPS	ENSG00000018510	2	2	0	0	0	0
HGNC:328	AGR2	ENSG00000106541	2	2	2	2	1	1
HGNC:24167	AGR3	ENSG00000173467	2	2	2	2	1	1
HGNC:329	AGRN	ENSG00000188157	27	13	1	0	0	0
HGNC:330	AGRP	ENSG00000159723	1	1	1	0	0	0
HGNC:333	AGT	ENSG00000135744	36	35	2	0	0	0
HGNC:17258	AGTPBP1	ENSG00000135049	5	5	1	1	0	0
HGNC:336	AGTR1	ENSG00000144891	7	7	7	0	0	0
HGNC:338	AGTR2	ENSG00000180772	7	7	7	1	0	0
HGNC:13539	AGTRAP	ENSG00000177674	0	0	0	0	0	0
HGNC:341	AGXT	ENSG00000172482	1	1	0	0	0	0
HGNC:14412	AGXT2	ENSG00000113492	4	4	4	1	0	0
HGNC:24618	AHCTF1	ENSG00000153207	0	0	0	0	0	0
HGNC:343	AHCY	ENSG00000101444	2	2	2	2	2	2
HGNC:344	AHCYL1	ENSG00000168710	2	2	2	2	2	1
HGNC:22204	AHCYL2	ENSG00000158467	2	2	2	2	1	1
HGNC:25230	AHDC1	ENSG00000126705	0	0	0	0	0	0
HGNC:21575	AHI1	ENSG00000135541	26	1	0	0	0	0
HGNC:347	AHNAK	ENSG00000124942	2	1	0	0	0	0
HGNC:20125	AHNAK2	ENSG00000185567	2	1	0	0	0	0
HGNC:348	AHR	ENSG00000106546	1	1	1	0	0	0
HGNC:346	AHRR	ENSG00000063438	1	1	1	0	0	0
HGNC:1189	AHSA1	ENSG00000100591	0	0	0	0	0	0
HGNC:349	AHSG	ENSG00000145192	3	3	2	0	0	0
HGNC:18075	AHSP	ENSG00000169877	0	0	0	0	0	0
HGNC:13203	AICDA	ENSG00000111732	9	9	9	8	1	0
HGNC:25761	AIDA	ENSG00000186063	0	0	0	0	0	0
HGNC:352	AIF1	ENSG00000204472	1	1	1	1	1	1
HGNC:28904	AIF1L	ENSG00000126878	1	1	1	1	1	1
HGNC:8768	AIFM1	ENSG00000156709	7	7	1	0	0	0
HGNC:21411	AIFM2	ENSG00000042286	0	0	0	0	0	0
HGNC:26398	AIFM3	ENSG00000183773	7	7	1	0	0	0
HGNC:21607	AIG1	ENSG00000146416	1	1	1	1	0	0
HGNC:357	AIM2	ENSG00000163568	3	3	3	3	0	0
HGNC:10648	AIMP1	ENSG00000164022	0	0	0	0	0	0
HGNC:20609	AIMP2	ENSG00000106305	0	0	0	0	0	0
HGNC:358	AIP	ENSG00000110711	1	1	1	1	1	0
HGNC:359	AIPL1	ENSG00000129221	1	1	1	1	1	0
HGNC:360	AIRE	ENSG00000160224	5	4	0	0	0	0
HGNC:30801	AJAP1	ENSG00000196581	0	0	0	0	0	0
HGNC:37284	AJM1	ENSG00000232434	0	0	0	0	0	0
HGNC:20250	AJUBA	ENSG00000129474	2	2	2	2	0	0
HGNC:361	AK1	ENSG00000106992	8	8	7	3	1	1
HGNC:362	AK2	ENSG00000004455	8	8	8	2	0	0
HGNC:17376	AK3	ENSG00000147853	8	8	7	2	2	1
HGNC:363	AK4	ENSG00000162433	8	8	8	2	1	1
HGNC:365	AK5	ENSG00000154027	8	6	1	0	0	0
HGNC:49151	AK6	ENSG00000085231	0	0	0	0	0	0
HGNC:20091	AK7	ENSG00000140057	8	2	0	0	0	0
HGNC:26526	AK8	ENSG00000165695	8	6	0	0	0	0
HGNC:33814	AK9	ENSG00000155085	8	0	0	0	0	0
HGNC:28285	AKAIN1	ENSG00000231824	1	1	0	0	0	0
HGNC:367	AKAP1	ENSG00000121057	0	0	0	0	0	0
HGNC:372	AKAP2	ENSG00000241978	4	0	0	0	0	0
HGNC:373	AKAP3	ENSG00000111254	3	3	1	1	0	0
HGNC:374	AKAP4	ENSG00000147081	3	3	1	1	0	0
HGNC:375	AKAP5	ENSG00000179841	0	0	0	0	0	0
HGNC:376	AKAP6	ENSG00000151320	1	0	0	0	0	0
HGNC:377	AKAP7	ENSG00000118507	1	0	0	0	0	0
HGNC:378	AKAP8	ENSG00000105127	2	2	2	1	0	0
HGNC:29857	AKAP8L	ENSG00000011243	2	2	2	1	0	0
HGNC:379	AKAP9	ENSG00000127914	1	1	0	0	0	0
HGNC:368	AKAP10	ENSG00000108599	0	0	0	0	0	0
HGNC:369	AKAP11	ENSG00000023516	3	1	0	0	0	0
HGNC:370	AKAP12	ENSG00000131016	0	0	0	0	0	0
HGNC:371	AKAP13	ENSG00000170776	0	0	0	0	0	0
HGNC:24061	AKAP14	ENSG00000186471	0	0	0	0	0	0
HGNC:18783	AKAP17A	ENSG00000197976	0	0	0	0	0	0
HGNC:1170	AKIP1	ENSG00000166452	0	0	0	0	0	0
HGNC:25744	AKIRIN1	ENSG00000174574	1	1	1	1	1	1
HGNC:21407	AKIRIN2	ENSG00000135334	1	1	1	1	1	1
HGNC:24108	AKNA	ENSG00000106948	1	1	0	0	0	0
HGNC:28398	AKNAD1	ENSG00000162641	1	1	0	0	0	0
HGNC:380	AKR1A1	ENSG00000117448	15	15	15	9	9	0
HGNC:381	AKR1B1	ENSG00000085662	15	15	11	9	9	5
HGNC:382	AKR1B10	ENSG00000198074	15	15	12	9	9	5
HGNC:37281	AKR1B15	ENSG00000227471	15	15	10	9	9	3
HGNC:384	AKR1C1	ENSG00000187134	15	15	14	9	9	4
HGNC:385	AKR1C2	ENSG00000151632	15	15	14	9	9	4
HGNC:386	AKR1C3	ENSG00000196139	15	15	14	9	9	4
HGNC:387	AKR1C4	ENSG00000198610	15	15	12	9	9	4
HGNC:388	AKR1D1	ENSG00000122787	15	15	11	9	9	4
HGNC:23437	AKR1E2	ENSG00000165568	15	15	11	9	9	3
HGNC:389	AKR7A2	ENSG00000053371	15	15	5	2	2	2
HGNC:390	AKR7A3	ENSG00000162482	15	15	5	2	2	2
HGNC:24056	AKR7L	ENSG00000211454	15	15	9	2	2	2
HGNC:391	AKT1	ENSG00000142208	5	5	5	4	2	2
HGNC:28426	AKT1S1	ENSG00000204673	0	0	0	0	0	0
HGNC:392	AKT2	ENSG00000105221	5	5	5	4	2	2
HGNC:393	AKT3	ENSG00000117020	5	5	5	4	2	2
HGNC:16710	AKTIP	ENSG00000166971	24	23	0	0	0	0
HGNC:395	ALAD	ENSG00000148218	0	0	0	0	0	0
HGNC:396	ALAS1	ENSG00000023330	5	5	2	1	1	1
HGNC:397	ALAS2	ENSG00000158578	5	5	4	1	1	1
HGNC:399	ALB	ENSG00000163631	3	3	2	2	1	0
HGNC:400	ALCAM	ENSG00000170017	3	3	2	0	0	0
HGNC:402	ALDH1A1	ENSG00000165092	17	17	16	10	6	4
HGNC:15472	ALDH1A2	ENSG00000128918	17	17	16	9	6	4
HGNC:409	ALDH1A3	ENSG00000184254	17	17	17	10	6	4
HGNC:407	ALDH1B1	ENSG00000137124	17	17	16	9	6	4
HGNC:3978	ALDH1L1	ENSG00000144908	17	16	7	1	1	1
HGNC:26777	ALDH1L2	ENSG00000136010	17	16	7	1	1	1
HGNC:404	ALDH2	ENSG00000111275	17	17	16	9	6	4
HGNC:405	ALDH3A1	ENSG00000108602	17	17	16	3	3	2
HGNC:403	ALDH3A2	ENSG00000072210	17	17	13	3	2	1
HGNC:410	ALDH3B1	ENSG00000006534	17	17	14	3	3	3
HGNC:411	ALDH3B2	ENSG00000132746	17	17	15	3	3	2
HGNC:406	ALDH4A1	ENSG00000159423	17	17	10	0	0	0
HGNC:408	ALDH5A1	ENSG00000112294	17	17	14	7	0	0
HGNC:7179	ALDH6A1	ENSG00000119711	17	17	12	0	0	0
HGNC:877	ALDH7A1	ENSG00000164904	17	17	13	0	0	0
HGNC:15471	ALDH8A1	ENSG00000118514	17	17	16	10	0	0
HGNC:412	ALDH9A1	ENSG00000143149	17	17	16	9	0	0
HGNC:28114	ALDH16A1	ENSG00000161618	17	15	0	0	0	0
HGNC:9722	ALDH18A1	ENSG00000059573	0	0	0	0	0	0
HGNC:414	ALDOA	ENSG00000149925	2	2	2	2	2	2
HGNC:417	ALDOB	ENSG00000136872	2	2	2	2	2	2
HGNC:418	ALDOC	ENSG00000109107	2	2	2	2	2	2
HGNC:18294	ALG1	ENSG00000033011	2	2	2	2	0	0
HGNC:33721	ALG1L	ENSG00000189366	2	2	2	2	2	2
HGNC:37258	ALG1L2	ENSG00000251287	2	2	2	2	2	2
HGNC:23159	ALG2	ENSG00000119523	3	3	1	0	0	0
HGNC:23056	ALG3	ENSG00000214160	0	0	0	0	0	0
HGNC:20266	ALG5	ENSG00000120697	1	1	0	0	0	0
HGNC:23157	ALG6	ENSG00000088035	1	1	1	0	0	0
HGNC:23161	ALG8	ENSG00000159063	1	1	1	0	0	0
HGNC:15672	ALG9	ENSG00000086848	2	2	0	0	0	0
HGNC:23162	ALG10	ENSG00000139133	1	1	1	1	1	1
HGNC:31088	ALG10B	ENSG00000175548	1	1	1	1	1	1
HGNC:32456	ALG11	ENSG00000253710	3	2	0	0	0	0
HGNC:19358	ALG12	ENSG00000182858	2	2	0	0	0	0
HGNC:30881	ALG13	ENSG00000101901	0	0	0	0	0	0
HGNC:28287	ALG14	ENSG00000172339	0	0	0	0	0	0
HGNC:427	ALK	ENSG00000171094	53	31	1	0	0	0
HGNC:33775	ALKAL1	ENSG00000196711	0	0	0	0	0	0
HGNC:27683	ALKAL2	ENSG00000189292	0	0	0	0	0	0
HGNC:17911	ALKBH1	ENSG00000100601	0	0	0	0	0	0
HGNC:32487	ALKBH2	ENSG00000189046	0	0	0	0	0	0
HGNC:30141	ALKBH3	ENSG00000166199	0	0	0	0	0	0
HGNC:21900	ALKBH4	ENSG00000160993	0	0	0	0	0	0
HGNC:25996	ALKBH5	ENSG00000091542	0	0	0	0	0	0
HGNC:28243	ALKBH6	ENSG00000239382	2	1	1	0	0	0
HGNC:21306	ALKBH7	ENSG00000125652	0	0	0	0	0	0
HGNC:25189	ALKBH8	ENSG00000137760	2	1	0	0	0	0
HGNC:17377	ALLC	ENSG00000151360	0	0	0	0	0	0
HGNC:428	ALMS1	ENSG00000116127	3	0	0	0	0	0
HGNC:435	ALOX5	ENSG00000012779	5	5	5	5	4	0
HGNC:436	ALOX5AP	ENSG00000132965	3	3	2	0	0	0
HGNC:429	ALOX12	ENSG00000108839	5	5	5	5	2	1
HGNC:430	ALOX12B	ENSG00000179477	5	5	5	5	2	1
HGNC:433	ALOX15	ENSG00000161905	5	5	5	5	1	1
HGNC:434	ALOX15B	ENSG00000179593	5	5	5	5	3	2
HGNC:13743	ALOXE3	ENSG00000179148	5	5	5	3	2	0
HGNC:441	ALPG	ENSG00000163286	3	3	3	3	3	3
HGNC:437	ALPI	ENSG00000163295	3	3	3	3	3	3
HGNC:20917	ALPK1	ENSG00000073331	4	1	0	0	0	0
HGNC:20565	ALPK2	ENSG00000198796	4	0	0	0	0	0
HGNC:17574	ALPK3	ENSG00000136383	8	2	0	0	0	0
HGNC:438	ALPL	ENSG00000162551	3	3	3	3	3	3
HGNC:439	ALPP	ENSG00000163283	3	3	3	3	3	3
HGNC:443	ALS2	ENSG00000003393	9	1	0	0	0	0
HGNC:20605	ALS2CL	ENSG00000178038	7	2	0	0	0	0
HGNC:14439	ALS2CR12	ENSG00000155749	0	0	0	0	0	0
HGNC:1494	ALX1	ENSG00000180318	49	44	21	2	1	0
HGNC:449	ALX3	ENSG00000156150	49	47	17	2	0	0
HGNC:450	ALX4	ENSG00000052850	49	40	6	2	0	0
HGNC:19071	ALYREF	ENSG00000183684	2	2	2	0	0	0
HGNC:451	AMACR	ENSG00000242110	1	1	1	0	0	0
HGNC:452	AMBN	ENSG00000178522	0	0	0	0	0	0
HGNC:453	AMBP	ENSG00000106927	13	10	0	0	0	0
HGNC:25990	AMBRA1	ENSG00000110497	0	0	0	0	0	0
HGNC:457	AMD1	ENSG00000123505	0	0	0	0	0	0
HGNC:28577	AMDHD1	ENSG00000139344	0	0	0	0	0	0
HGNC:24262	AMDHD2	ENSG00000162066	0	0	0	0	0	0
HGNC:461	AMELX	ENSG00000125363	1	1	1	1	1	1
HGNC:462	AMELY	ENSG00000099721	1	1	1	1	1	1
HGNC:26837	AMER1	ENSG00000184675	2	2	0	0	0	0
HGNC:26360	AMER2	ENSG00000165566	2	2	1	0	0	0
HGNC:26771	AMER3	ENSG00000178171	2	2	0	0	0	0
HGNC:463	AMFR	ENSG00000159461	4	4	0	0	0	0
HGNC:464	AMH	ENSG00000104899	0	0	0	0	0	0
HGNC:465	AMHR2	ENSG00000135409	11	11	11	1	0	0
HGNC:20824	AMIGO1	ENSG00000181754	2	2	2	2	1	0
HGNC:24073	AMIGO2	ENSG00000139211	2	2	2	2	0	0
HGNC:24075	AMIGO3	ENSG00000176020	2	2	2	2	0	0
HGNC:467	AMMECR1	ENSG00000101935	1	1	1	1	1	1
HGNC:28658	AMMECR1L	ENSG00000144233	1	1	1	1	1	1
HGNC:14604	AMN	ENSG00000166126	0	0	0	0	0	0
HGNC:27281	AMN1	ENSG00000151743	0	0	0	0	0	0
HGNC:17810	AMOT	ENSG00000126016	2	2	2	2	1	0
HGNC:17811	AMOTL1	ENSG00000166025	2	2	2	2	1	0
HGNC:17812	AMOTL2	ENSG00000114019	2	2	2	2	2	0
HGNC:468	AMPD1	ENSG00000116748	2	2	2	2	2	1
HGNC:469	AMPD2	ENSG00000116337	2	2	2	2	2	0
HGNC:470	AMPD3	ENSG00000133805	2	2	2	2	2	2
HGNC:471	AMPH	ENSG00000078053	3	2	2	1	1	0
HGNC:473	AMT	ENSG00000145020	10	3	3	0	0	0
HGNC:33188	AMTN	ENSG00000187689	0	0	0	0	0	0
HGNC:474	AMY1A	ENSG00000237763	7	7	4	4	4	4
HGNC:475	AMY1B	ENSG00000174876	7	7	4	4	4	4
HGNC:476	AMY1C	ENSG00000187733	7	7	4	4	4	4
HGNC:477	AMY2A	ENSG00000243480	7	7	4	4	4	4
HGNC:478	AMY2B	ENSG00000240038	7	7	4	4	4	4
HGNC:22231	AMZ1	ENSG00000174945	1	1	1	0	0	0
HGNC:28041	AMZ2	ENSG00000196704	1	1	1	1	0	0
HGNC:19988	ANAPC1	ENSG00000153107	0	0	0	0	0	0
HGNC:19989	ANAPC2	ENSG00000176248	7	6	0	0	0	0
HGNC:19990	ANAPC4	ENSG00000053900	0	0	0	0	0	0
HGNC:15713	ANAPC5	ENSG00000089053	0	0	0	0	0	0
HGNC:17380	ANAPC7	ENSG00000196510	3	3	0	0	0	0
HGNC:24077	ANAPC10	ENSG00000164162	0	0	0	0	0	0
HGNC:14452	ANAPC11	ENSG00000141552	0	0	0	0	0	0
HGNC:24540	ANAPC13	ENSG00000129055	0	0	0	0	0	0
HGNC:24531	ANAPC15	ENSG00000110200	0	0	0	0	0	0
HGNC:26976	ANAPC16	ENSG00000166295	0	0	0	0	0	0
HGNC:483	ANG	ENSG00000214274	12	12	11	3	0	0
HGNC:19961	ANGEL1	ENSG00000013523	5	5	1	1	0	0
HGNC:30534	ANGEL2	ENSG00000174606	5	5	3	1	0	0
HGNC:484	ANGPT1	ENSG00000154188	25	24	22	2	2	1
HGNC:485	ANGPT2	ENSG00000091879	25	25	18	2	2	1
HGNC:487	ANGPT4	ENSG00000101280	25	24	17	2	2	0
HGNC:489	ANGPTL1	ENSG00000116194	25	24	20	2	2	1
HGNC:490	ANGPTL2	ENSG00000136859	25	24	22	2	2	1
HGNC:491	ANGPTL3	ENSG00000132855	25	25	14	0	0	0
HGNC:16039	ANGPTL4	ENSG00000167772	25	24	22	1	0	0
HGNC:19705	ANGPTL5	ENSG00000187151	25	24	22	0	0	0
HGNC:23140	ANGPTL6	ENSG00000130812	25	25	22	2	2	0
HGNC:24078	ANGPTL7	ENSG00000171819	25	25	23	15	0	0
HGNC:24933	ANGPTL8	ENSG00000130173	0	0	0	0	0	0
HGNC:40024	ANHX	ENSG00000227059	6	6	2	0	0	0
HGNC:492	ANK1	ENSG00000029534	3	2	2	2	2	2
HGNC:493	ANK2	ENSG00000145362	3	2	2	1	1	0
HGNC:494	ANK3	ENSG00000151150	3	2	2	1	0	0
HGNC:26350	ANKAR	ENSG00000151687	4	1	0	0	0	0
HGNC:28002	ANKDD1A	ENSG00000166839	1	1	1	1	0	0
HGNC:32525	ANKDD1B	ENSG00000189045	1	1	1	1	0	0
HGNC:15803	ANKEF1	ENSG00000132623	0	0	0	0	0	0
HGNC:26766	ANKFN1	ENSG00000153930	0	0	0	0	0	0
HGNC:20763	ANKFY1	ENSG00000185722	0	0	0	0	0	0
HGNC:15492	ANKH	ENSG00000154122	0	0	0	0	0	0
HGNC:24714	ANKHD1	ENSG00000131503	1	1	1	1	1	1
HGNC:22215	ANKIB1	ENSG00000001629	9	4	0	0	0	0
HGNC:21027	ANKK1	ENSG00000170209	1	1	1	1	0	0
HGNC:26812	ANKLE1	ENSG00000160117	2	1	0	0	0	0
HGNC:29101	ANKLE2	ENSG00000176915	0	0	0	0	0	0
HGNC:20987	ANKMY1	ENSG00000144504	0	0	0	0	0	0
HGNC:25370	ANKMY2	ENSG00000106524	0	0	0	0	0	0
HGNC:13208	ANKRA2	ENSG00000164331	3	3	2	1	1	0
HGNC:15819	ANKRD1	ENSG00000148677	1	1	1	1	1	0
HGNC:495	ANKRD2	ENSG00000165887	1	1	1	1	0	0
HGNC:17280	ANKRD6	ENSG00000135299	2	1	0	0	0	0
HGNC:18588	ANKRD7	ENSG00000106013	1	0	0	0	0	0
HGNC:20096	ANKRD9	ENSG00000156381	0	0	0	0	0	0
HGNC:20265	ANKRD10	ENSG00000088448	2	1	0	0	0	0
HGNC:21316	ANKRD11	ENSG00000167522	0	0	0	0	0	0
HGNC:29135	ANKRD12	ENSG00000101745	0	0	0	0	0	0
HGNC:21268	ANKRD13A	ENSG00000076513	3	3	3	2	2	2
HGNC:26363	ANKRD13B	ENSG00000198720	3	3	3	2	2	1
HGNC:25374	ANKRD13C	ENSG00000118454	3	3	3	1	0	0
HGNC:27880	ANKRD13D	ENSG00000172932	3	3	3	2	2	2
HGNC:23471	ANKRD16	ENSG00000134461	1	1	0	0	0	0
HGNC:23575	ANKRD17	ENSG00000132466	1	1	1	1	1	1
HGNC:23643	ANKRD18A	ENSG00000180071	10	10	9	6	2	1
HGNC:23644	ANKRD18B	ENSG00000230453	10	10	9	6	2	1
HGNC:23665	ANKRD20A1	ENSG00000260691	10	10	9	9	6	3
HGNC:31979	ANKRD20A2	ENSG00000183148	10	10	9	9	6	3
HGNC:31981	ANKRD20A3	ENSG00000276203	10	10	9	9	6	3
HGNC:31982	ANKRD20A4	ENSG00000172014	10	10	9	9	6	3
HGNC:28321	ANKRD22	ENSG00000152766	4	4	4	0	0	0
HGNC:24470	ANKRD23	ENSG00000163126	0	0	0	0	0	0
HGNC:29424	ANKRD24	ENSG00000089847	2	1	1	0	0	0
HGNC:29186	ANKRD26	ENSG00000107890	10	9	9	0	0	0
HGNC:25310	ANKRD27	ENSG00000105186	0	0	0	0	0	0
HGNC:29024	ANKRD28	ENSG00000206560	3	3	2	2	2	2
HGNC:27110	ANKRD29	ENSG00000154065	1	1	1	0	0	0
HGNC:17234	ANKRD30A	ENSG00000148513	10	10	7	2	1	1
HGNC:24165	ANKRD30B	ENSG00000180777	10	10	7	2	1	1
HGNC:35167	ANKRD30BL	ENSG00000163046	10	10	10	10	9	2
HGNC:26853	ANKRD31	ENSG00000145700	3	0	0	0	0	0
HGNC:13788	ANKRD33	ENSG00000167612	4	4	1	1	0	0
HGNC:35240	ANKRD33B	ENSG00000164236	4	4	1	1	0	0
HGNC:27639	ANKRD34A	ENSG00000272031	1	1	1	1	0	0
HGNC:33736	ANKRD34B	ENSG00000189127	1	1	1	1	0	0
HGNC:33888	ANKRD34C	ENSG00000235711	1	1	0	0	0	0
HGNC:26323	ANKRD35	ENSG00000198483	2	2	0	0	0	0
HGNC:24079	ANKRD36	ENSG00000135976	3	2	2	2	2	2
HGNC:29333	ANKRD36B	ENSG00000196912	3	2	2	2	2	2
HGNC:32946	ANKRD36C	ENSG00000174501	3	2	2	2	2	2
HGNC:29593	ANKRD37	ENSG00000186352	1	1	1	0	0	0
HGNC:28640	ANKRD39	ENSG00000213337	2	2	2	0	0	0
HGNC:28233	ANKRD40	ENSG00000154945	1	1	1	0	0	0
HGNC:26080	ANKRD40CL	ENSG00000167117	1	1	1	1	1	1
HGNC:26752	ANKRD42	ENSG00000137494	1	0	0	0	0	0
HGNC:25259	ANKRD44	ENSG00000065413	3	3	2	2	2	2
HGNC:24786	ANKRD45	ENSG00000183831	2	2	2	0	0	0
HGNC:27229	ANKRD46	ENSG00000186106	0	0	0	0	0	0
HGNC:25970	ANKRD49	ENSG00000168876	0	0	0	0	0	0
HGNC:29223	ANKRD50	ENSG00000151458	0	0	0	0	0	0
HGNC:26614	ANKRD52	ENSG00000139645	3	3	2	2	2	2
HGNC:25691	ANKRD53	ENSG00000144031	0	0	0	0	0	0
HGNC:25185	ANKRD54	ENSG00000100124	1	1	1	0	0	0
HGNC:25681	ANKRD55	ENSG00000164512	3	3	3	0	0	0
HGNC:16217	ANKRD60	ENSG00000124227	0	0	0	0	0	0
HGNC:22467	ANKRD61	ENSG00000157999	1	1	0	0	0	0
HGNC:35241	ANKRD62	ENSG00000181626	10	10	9	7	1	1
HGNC:40027	ANKRD63	ENSG00000230778	4	4	1	0	0	0
HGNC:42950	ANKRD65	ENSG00000235098	4	4	2	0	0	0
HGNC:44669	ANKRD66	ENSG00000230062	0	0	0	0	0	0
HGNC:20961	ANKS1A	ENSG00000064999	1	1	1	1	1	1
HGNC:24600	ANKS1B	ENSG00000185046	1	1	1	1	1	0
HGNC:29422	ANKS3	ENSG00000168096	0	0	0	0	0	0
HGNC:26795	ANKS4B	ENSG00000175311	1	1	1	1	1	0
HGNC:26724	ANKS6	ENSG00000165138	2	2	0	0	0	0
HGNC:29642	ANKUB1	ENSG00000206199	10	2	0	0	0	0
HGNC:25527	ANKZF1	ENSG00000163516	0	0	0	0	0	0
HGNC:14082	ANLN	ENSG00000011426	2	0	0	0	0	0
HGNC:21625	ANO1	ENSG00000131620	10	9	7	6	1	1
HGNC:1183	ANO2	ENSG00000047617	10	9	7	6	1	1
HGNC:14004	ANO3	ENSG00000134343	10	9	7	7	1	1
HGNC:23837	ANO4	ENSG00000151572	10	9	8	7	2	1
HGNC:27337	ANO5	ENSG00000171714	10	9	7	6	3	0
HGNC:25240	ANO6	ENSG00000177119	10	9	7	6	3	0
HGNC:31677	ANO7	ENSG00000146205	10	9	7	6	0	0
HGNC:29329	ANO8	ENSG00000074855	10	9	0	0	0	0
HGNC:20679	ANO9	ENSG00000185101	10	9	8	7	0	0
HGNC:25519	ANO10	ENSG00000160746	10	9	9	1	0	0
HGNC:6211	ANOS1	ENSG00000011201	0	0	0	0	0	0
HGNC:13233	ANP32A	ENSG00000140350	3	3	3	3	3	2
HGNC:16677	ANP32B	ENSG00000136938	3	3	3	3	2	2
HGNC:16676	ANP32D	ENSG00000139223	3	3	3	3	3	3
HGNC:16673	ANP32E	ENSG00000143401	3	3	3	3	2	2
HGNC:500	ANPEP	ENSG00000166825	11	11	7	5	0	0
HGNC:21014	ANTXR1	ENSG00000169604	2	2	2	2	1	0
HGNC:21732	ANTXR2	ENSG00000163297	2	2	2	2	1	1
HGNC:27277	ANTXRL	ENSG00000274209	2	2	2	0	0	0
HGNC:533	ANXA1	ENSG00000135046	12	12	12	12	10	1
HGNC:537	ANXA2	ENSG00000182718	12	12	12	12	8	0
HGNC:33463	ANXA2R	ENSG00000177721	0	0	0	0	0	0
HGNC:541	ANXA3	ENSG00000138772	12	12	12	12	11	3
HGNC:542	ANXA4	ENSG00000196975	12	12	12	12	11	6
HGNC:543	ANXA5	ENSG00000164111	12	12	12	12	10	5
HGNC:544	ANXA6	ENSG00000197043	12	12	11	0	0	0
HGNC:545	ANXA7	ENSG00000138279	12	12	12	7	1	0
HGNC:546	ANXA8	ENSG00000265190	12	12	12	12	9	1
HGNC:23334	ANXA8L1	ENSG00000264230	12	12	12	12	10	5
HGNC:547	ANXA9	ENSG00000143412	12	12	12	10	0	0
HGNC:534	ANXA10	ENSG00000109511	12	12	12	11	4	0
HGNC:535	ANXA11	ENSG00000122359	12	12	12	10	1	0
HGNC:536	ANXA13	ENSG00000104537	12	12	12	11	5	0
HGNC:548	AOAH	ENSG00000136250	0	0	0	0	0	0
HGNC:80	AOC1	ENSG00000002726	2	2	2	2	0	0
HGNC:549	AOC2	ENSG00000131480	2	2	2	2	1	1
HGNC:550	AOC3	ENSG00000131471	2	2	2	2	1	1
HGNC:553	AOX1	ENSG00000138356	1	1	1	1	1	0
HGNC:28808	AP1AR	ENSG00000138660	0	0	0	0	0	0
HGNC:554	AP1B1	ENSG00000100280	4	4	4	1	1	1
HGNC:555	AP1G1	ENSG00000166747	4	4	4	1	1	1
HGNC:556	AP1G2	ENSG00000213983	4	4	4	1	1	1
HGNC:13667	AP1M1	ENSG00000072958	7	7	6	2	2	1
